team,player,track,score
ai,Helena (bag),N64 DK's Jungle Parkway,0
ai,Helena (bag),Wii Koopa Cape,0
ai,ETH4N (bag),GBA Bowser Castle 3,1
ai,ETH4N (bag),Wii Toad's Factory,0
ai,ETH4N (bag),Wii Bowser's Castle,0
ai,ETH4N (bag),N64 Bowser's Castle,0
ai,ETH4N,N64 Sherbet Land,3
ai,ETH4N (bag),Wii Moonview Highway,0
ai,ETH4N (bag),Wii Maple Treeway,0
ai,ETH4N (bag),Wii DK Summit,0
ai,ETH4N (bag),DS Peach Gardens,1
ai,ETH4N (bag),GCN DK Mountain,0
ai,ETH4N (bag),N64 DK's Jungle Parkway,1
ai,ETH4N (bag),Wii Koopa Cape,0
Jx,pandora,N64 Bowser's Castle,15
Jx,pandora,DS Peach Gardens,15
Jx,pandora,Wii Wario's Gold Mine,3
Jx,pandora,DS Delfino Square,10
Jx,pandora,Wii Moonview Highway,2
Jx,pandora,Wii Grumble Volcano,10
Jx,pandora,Wii Maple Treeway,2
Jx,pandora,Wii Dry Dry Ruins,15
Jx,pandora,N64 Sherbet Land,10
Jx,pandora,GCN DK Mountain,10
Jx,pandora,GBA Bowser Castle 3,10
Jx,pandora,Wii Bowser's Castle,8
Jx,frozen,N64 Bowser's Castle,12
Jx,frozen,DS Peach Gardens,8
Jx,frozen,Wii Wario's Gold Mine,10
Jx,frozen,DS Delfino Square,12
Jx,frozen,Wii Moonview Highway,15
Jx,frozen,Wii Grumble Volcano,6
Jx,frozen,Wii Maple Treeway,12
Jx,frozen,Wii Dry Dry Ruins,4
Jx,frozen,N64 Sherbet Land,8
Jx,frozen,GCN DK Mountain,3
Jx,frozen,GBA Bowser Castle 3,12
Jx,frozen,Wii Bowser's Castle,4
Jx,mura,N64 Bowser's Castle,10
Jx,mura,DS Peach Gardens,2
Jx,mura,Wii Wario's Gold Mine,8
Jx,mura,DS Delfino Square,3
Jx,mura,Wii Moonview Highway,4
Jx,mura,Wii Grumble Volcano,15
Jx,mura,Wii Maple Treeway,8
Jx,mura,Wii Dry Dry Ruins,2
Jx,mura,N64 Sherbet Land,4
Jx,mura,GCN DK Mountain,15
Jx,mura,GBA Bowser Castle 3,15
Jx,mura,Wii Bowser's Castle,12
Jx,Jeff,N64 Bowser's Castle,2
Jx,Jeff,DS Peach Gardens,6
Jx,Jeff,Wii Wario's Gold Mine,2
Jx,Jeff,DS Delfino Square,8
Jx,Jeff,Wii Moonview Highway,12
Jx,Jeff,Wii Grumble Volcano,4
Jx,Jeff,Wii Maple Treeway,3
Jx,Jeff,Wii Dry Dry Ruins,12
Jx,Jeff,N64 Sherbet Land,3
Jx,Jeff,GCN DK Mountain,12
Jx,Jeff,GBA Bowser Castle 3,4
Jx,Jeff,Wii Bowser's Castle,10
Jx,Kim (bag),N64 Bowser's Castle,1
Jx,Kim (bag),DS Peach Gardens,1
Jx,Kim (bag),Wii Wario's Gold Mine,0
Jx,Kim (bag),DS Delfino Square,0
Jx,Kim (bag),Wii Moonview Highway,0
Jx,Kim (bag),Wii Grumble Volcano,0
Jx,Kim (bag),Wii Maple Treeway,0
Jx,Kim (bag),Wii Dry Dry Ruins,1
Jx,Kim (bag),N64 Sherbet Land,1
Jx,Kim (bag),GCN DK Mountain,1
Jx,Kim (bag),GBA Bowser Castle 3,0
Jx,Kim (bag),Wii Bowser's Castle,1
z¢,swig,N64 Bowser's Castle,4
z¢,swig,DS Peach Gardens,4
z¢,swig,Wii Wario's Gold Mine,15
z¢,swig,DS Delfino Square,15
z¢,swig,Wii Moonview Highway,3
z¢,swig,Wii Grumble Volcano,3
z¢,swig,Wii Maple Treeway,10
z¢,swig,Wii Dry Dry Ruins,6
z¢,swig,N64 Sherbet Land,15
z¢,swig,GCN DK Mountain,6
z¢,swig,GBA Bowser Castle 3,8
z¢,swig,Wii Bowser's Castle,15
z¢,wiiwheelgod61,N64 Bowser's Castle,8
z¢,wiiwheelgod61,DS Peach Gardens,12
z¢,wiiwheelgod61,Wii Wario's Gold Mine,12
z¢,wiiwheelgod61,DS Delfino Square,4
z¢,wiiwheelgod61,Wii Moonview Highway,8
z¢,wiiwheelgod61,Wii Grumble Volcano,12
z¢,wiiwheelgod61,Wii Maple Treeway,15
z¢,wiiwheelgod61,Wii Dry Dry Ruins,3
z¢,wiiwheelgod61,N64 Sherbet Land,2
z¢,wiiwheelgod61,GCN DK Mountain,8
z¢,wiiwheelgod61,GBA Bowser Castle 3,3
z¢,wiiwheelgod61,Wii Bowser's Castle,2
z¢,Zyra,N64 Bowser's Castle,6
z¢,Zyra,DS Peach Gardens,10
z¢,Zyra,Wii Wario's Gold Mine,4
z¢,Zyra,DS Delfino Square,2
z¢,Zyra,Wii Moonview Highway,6
z¢,Zyra,Wii Grumble Volcano,8
z¢,Zyra,Wii Maple Treeway,4
z¢,Zyra,Wii Dry Dry Ruins,10
z¢,Zyra,N64 Sherbet Land,12
z¢,Zyra,GCN DK Mountain,4
z¢,Zyra,GBA Bowser Castle 3,2
z¢,Zyra,Wii Bowser's Castle,3
z¢,Theodor,N64 Bowser's Castle,3
z¢,Theodor,DS Peach Gardens,3
z¢,Theodor,Wii Wario's Gold Mine,6
z¢,Theodor,DS Delfino Square,6
z¢,Theodor,Wii Moonview Highway,10
z¢,Theodor,Wii Grumble Volcano,2
z¢,Theodor,Wii Maple Treeway,6
z¢,Theodor,Wii Dry Dry Ruins,8
z¢,Theodor,N64 Sherbet Land,6
z¢,Theodor,GCN DK Mountain,2
z¢,Theodor,GBA Bowser Castle 3,6
z¢,Theodor,Wii Bowser's Castle,6
z¢,Cormac (bag),N64 Bowser's Castle,0
z¢,Cormac (bag),DS Peach Gardens,0
z¢,Cormac (bag),Wii Wario's Gold Mine,1
z¢,Cormac (bag),DS Delfino Square,1
z¢,Cormac (bag),Wii Moonview Highway,1
z¢,Cormac (bag),Wii Grumble Volcano,1
z¢,Cormac (bag),Wii Maple Treeway,1
z¢,Cormac (bag),Wii Dry Dry Ruins,0
z¢,Cormac (bag),N64 Sherbet Land,0
z¢,Cormac (bag),GCN DK Mountain,0
z¢,Cormac (bag),GBA Bowser Castle 3,1
z¢,Cormac (bag),Wii Bowser's Castle,0
ºrz,brody,N64 Sherbet Land,12
ºrz,brody,Wii Bowser's Castle,3
ºrz,brody,DS Peach Gardens,15
ºrz,brody,N64 Mario Raceway,8
ºrz,brody,SNES Ghost Valley 2,12
ºrz,brody,Wii Maple Treeway,10
ºrz,brody,GBA Bowser Castle 3,15
ºrz,brody,Wii Dry Dry Ruins,8
ºrz,brody,Wii Grumble Volcano,8
ºrz,brody,GCN Waluigi Stadium,15
ºrz,brody,SNES Mario Circuit 3,6
ºrz,brody,Wii Coconut Mall,8
ºrz,zilla,N64 Sherbet Land,6
ºrz,zilla,Wii Bowser's Castle,12
ºrz,zilla,DS Peach Gardens,12
ºrz,zilla,N64 Mario Raceway,15
ºrz,zilla,SNES Ghost Valley 2,2
ºrz,zilla,Wii Maple Treeway,6
ºrz,zilla,GBA Bowser Castle 3,3
ºrz,zilla,Wii Dry Dry Ruins,15
ºrz,zilla,Wii Grumble Volcano,12
ºrz,zilla,GCN Waluigi Stadium,10
ºrz,zilla,SNES Mario Circuit 3,4
ºrz,zilla,Wii Coconut Mall,4
ºrz,Goober,N64 Sherbet Land,15
ºrz,Goober,Wii Bowser's Castle,15
ºrz,Goober,DS Peach Gardens,2
ºrz,Goober,N64 Mario Raceway,12
ºrz,Goober,SNES Ghost Valley 2,6
ºrz,Goober,Wii Maple Treeway,2
ºrz,Goober,GBA Bowser Castle 3,6
ºrz,Goober,Wii Dry Dry Ruins,3
ºrz,Goober,Wii Grumble Volcano,6
ºrz,Goober,GCN Waluigi Stadium,6
ºrz,Goober,SNES Mario Circuit 3,15
ºrz,Goober,Wii Coconut Mall,2
ºrz,Fresh,N64 Sherbet Land,10
ºrz,Fresh,Wii Bowser's Castle,10
ºrz,Fresh,DS Peach Gardens,10
ºrz,Fresh,N64 Mario Raceway,2
ºrz,Fresh,SNES Ghost Valley 2,3
ºrz,Fresh,Wii Maple Treeway,4
ºrz,Fresh,GBA Bowser Castle 3,2
ºrz,Fresh,Wii Dry Dry Ruins,10
ºrz,Fresh,Wii Grumble Volcano,10
ºrz,Fresh,GCN Waluigi Stadium,12
ºrz,Fresh,SNES Mario Circuit 3,3
ºrz,Fresh,Wii Coconut Mall,6
ºrz,Aidlo (bag),N64 Sherbet Land,0
ºrz,Aidlo (bag),Wii Bowser's Castle,1
ºrz,Aidlo (bag),DS Peach Gardens,1
ºrz,Aidlo (bag),N64 Mario Raceway,1
ºrz,Aidlo (bag),SNES Ghost Valley 2,0
ºrz,Aidlo (bag),Wii Maple Treeway,0
ºrz,Aidlo (bag),GBA Bowser Castle 3,0
ºrz,Aidlo (bag),Wii Dry Dry Ruins,0
ºrz,Aidlo (bag),Wii Grumble Volcano,1
ºrz,Aidlo (bag),GCN Waluigi Stadium,1
ºrz,Aidlo (bag),SNES Mario Circuit 3,1
ºrz,Aidlo (bag),Wii Coconut Mall,0
Za,Kairos,N64 Sherbet Land,8
Za,Kairos,Wii Bowser's Castle,4
Za,Kairos,DS Peach Gardens,4
Za,Kairos,N64 Mario Raceway,10
Za,Kairos,SNES Ghost Valley 2,8
Za,Kairos,Wii Maple Treeway,15
Za,Kairos,GBA Bowser Castle 3,4
Za,Kairos,Wii Dry Dry Ruins,4
Za,Kairos,Wii Grumble Volcano,4
Za,Kairos,GCN Waluigi Stadium,8
Za,Kairos,SNES Mario Circuit 3,12
Za,Kairos,Wii Coconut Mall,10
Za,jaker,N64 Sherbet Land,3
Za,jaker,Wii Bowser's Castle,6
Za,jaker,DS Peach Gardens,8
Za,jaker,N64 Mario Raceway,6
Za,jaker,SNES Ghost Valley 2,4
Za,jaker,Wii Maple Treeway,12
Za,jaker,GBA Bowser Castle 3,12
Za,jaker,Wii Dry Dry Ruins,12
Za,jaker,Wii Grumble Volcano,3
Za,jaker,GCN Waluigi Stadium,4
Za,jaker,SNES Mario Circuit 3,8
Za,jaker,Wii Coconut Mall,12
Za,SIX FIVE HTN,N64 Sherbet Land,4
Za,SIX FIVE HTN,Wii Bowser's Castle,8
Za,SIX FIVE HTN,DS Peach Gardens,3
Za,SIX FIVE HTN,N64 Mario Raceway,4
Za,SIX FIVE HTN,SNES Ghost Valley 2,15
Za,SIX FIVE HTN,Wii Maple Treeway,8
Za,SIX FIVE HTN,GBA Bowser Castle 3,10
Za,SIX FIVE HTN,Wii Dry Dry Ruins,2
Za,SIX FIVE HTN,Wii Grumble Volcano,15
Za,SIX FIVE HTN,GCN Waluigi Stadium,2
Za,SIX FIVE HTN,SNES Mario Circuit 3,2
Za,SIX FIVE HTN,Wii Coconut Mall,3
Za,BigZo94,N64 Sherbet Land,2
Za,BigZo94,Wii Bowser's Castle,2
Za,BigZo94,DS Peach Gardens,6
Za,BigZo94,N64 Mario Raceway,3
Za,BigZo94,SNES Ghost Valley 2,10
Za,BigZo94,Wii Maple Treeway,3
Za,BigZo94,GBA Bowser Castle 3,8
Za,BigZo94,Wii Dry Dry Ruins,6
Za,BigZo94,Wii Grumble Volcano,2
Za,BigZo94,GCN Waluigi Stadium,3
Za,BigZo94,SNES Mario Circuit 3,10
Za,BigZo94,Wii Coconut Mall,15
Za,bigdaddy998 (bag),N64 Sherbet Land,1
Za,bigdaddy998 (bag),Wii Bowser's Castle,0
Za,bigdaddy998 (bag),DS Peach Gardens,0
Za,bigdaddy998 (bag),N64 Mario Raceway,0
Za,bigdaddy998 (bag),SNES Ghost Valley 2,1
Za,bigdaddy998 (bag),Wii Maple Treeway,1
Za,bigdaddy998 (bag),GBA Bowser Castle 3,1
Za,bigdaddy998 (bag),Wii Dry Dry Ruins,1
Za,bigdaddy998 (bag),Wii Grumble Volcano,0
Za,bigdaddy998 (bag),GCN Waluigi Stadium,0
Za,bigdaddy998 (bag),SNES Mario Circuit 3,0
Za,bigdaddy998 (bag),Wii Coconut Mall,1
ai,FOREHEAD MONSTER,N64 Sherbet Land,12
ai,FOREHEAD MONSTER,Wii Dry Dry Ruins,6
ai,FOREHEAD MONSTER,Wii Rainbow Road,15
ai,FOREHEAD MONSTER,DS Peach Gardens,2
ai,FOREHEAD MONSTER,GBA Bowser Castle 3,8
ai,FOREHEAD MONSTER,Wii Grumble Volcano,6
ai,FOREHEAD MONSTER,DS Delfino Square,8
ai,FOREHEAD MONSTER,Wii Koopa Cape,8
ai,FOREHEAD MONSTER,SNES Mario Circuit 3,15
ai,FOREHEAD MONSTER,Wii Mushroom Gorge,6
ai,FOREHEAD MONSTER,N64 DK's Jungle Parkway,15
ai,FOREHEAD MONSTER,GCN Mario Circuit,15
ai,Fox,N64 Sherbet Land,6
ai,Fox,Wii Dry Dry Ruins,10
ai,Fox,Wii Rainbow Road,6
ai,Fox,DS Peach Gardens,12
ai,Fox,GBA Bowser Castle 3,10
ai,Fox,Wii Grumble Volcano,3
ai,Fox,DS Delfino Square,6
ai,Fox,Wii Koopa Cape,6
ai,Fox,SNES Mario Circuit 3,2
ai,Fox,Wii Mushroom Gorge,15
ai,Fox,N64 DK's Jungle Parkway,8
ai,Fox,GCN Mario Circuit,4
ai,ego death party,N64 Sherbet Land,4
ai,ego death party,Wii Dry Dry Ruins,4
ai,ego death party,Wii Rainbow Road,10
ai,ego death party,DS Peach Gardens,6
ai,ego death party,GBA Bowser Castle 3,15
ai,ego death party,Wii Grumble Volcano,4
ai,ego death party,DS Delfino Square,12
ai,ego death party,Wii Koopa Cape,10
ai,ego death party,SNES Mario Circuit 3,3
ai,ego death party,Wii Mushroom Gorge,2
ai,ego death party,N64 DK's Jungle Parkway,4
ai,ego death party,GCN Mario Circuit,12
ai,macy,N64 Sherbet Land,2
ai,macy,Wii Dry Dry Ruins,3
ai,macy,Wii Rainbow Road,8
ai,macy,DS Peach Gardens,10
ai,macy,GBA Bowser Castle 3,4
ai,macy,Wii Grumble Volcano,2
ai,macy,DS Delfino Square,3
ai,macy,Wii Koopa Cape,12
ai,macy,SNES Mario Circuit 3,12
ai,macy,Wii Mushroom Gorge,3
ai,macy,N64 DK's Jungle Parkway,12
ai,macy,GCN Mario Circuit,8
ai,ETH4N (bag),N64 Sherbet Land,0
ai,ETH4N (bag),Wii Dry Dry Ruins,1
ai,ETH4N (bag),Wii Rainbow Road,0
ai,ETH4N (bag),DS Peach Gardens,0
ai,ETH4N (bag),GBA Bowser Castle 3,1
ai,ETH4N (bag),Wii Grumble Volcano,0
ai,ETH4N (bag),DS Delfino Square,1
ai,ETH4N (bag),Wii Koopa Cape,1
ai,ETH4N (bag),SNES Mario Circuit 3,1
ai,ETH4N (bag),Wii Mushroom Gorge,0
ai,ETH4N (bag),N64 DK's Jungle Parkway,1
ai,ETH4N (bag),GCN Mario Circuit,1
LV,Stubbz,N64 Sherbet Land,10
LV,Stubbz,Wii Dry Dry Ruins,12
LV,Stubbz,Wii Rainbow Road,3
LV,Stubbz,DS Peach Gardens,8
LV,Stubbz,GBA Bowser Castle 3,6
LV,Stubbz,Wii Grumble Volcano,12
LV,Stubbz,DS Delfino Square,10
LV,Stubbz,Wii Koopa Cape,4
LV,Stubbz,SNES Mario Circuit 3,10
LV,Stubbz,Wii Mushroom Gorge,10
LV,Stubbz,N64 DK's Jungle Parkway,10
LV,Stubbz,GCN Mario Circuit,6
LV,BiggestBurgerBC3,N64 Sherbet Land,3
LV,BiggestBurgerBC3,Wii Dry Dry Ruins,15
LV,BiggestBurgerBC3,Wii Rainbow Road,2
LV,BiggestBurgerBC3,DS Peach Gardens,15
LV,BiggestBurgerBC3,GBA Bowser Castle 3,12
LV,BiggestBurgerBC3,Wii Grumble Volcano,15
LV,BiggestBurgerBC3,DS Delfino Square,4
LV,BiggestBurgerBC3,Wii Koopa Cape,3
LV,BiggestBurgerBC3,SNES Mario Circuit 3,4
LV,BiggestBurgerBC3,Wii Mushroom Gorge,12
LV,BiggestBurgerBC3,N64 DK's Jungle Parkway,3
LV,BiggestBurgerBC3,GCN Mario Circuit,10
LV,Commander Erwin,N64 Sherbet Land,8
LV,Commander Erwin,Wii Dry Dry Ruins,2
LV,Commander Erwin,Wii Rainbow Road,12
LV,Commander Erwin,DS Peach Gardens,3
LV,Commander Erwin,GBA Bowser Castle 3,3
LV,Commander Erwin,Wii Grumble Volcano,10
LV,Commander Erwin,DS Delfino Square,15
LV,Commander Erwin,Wii Koopa Cape,15
LV,Commander Erwin,SNES Mario Circuit 3,8
LV,Commander Erwin,Wii Mushroom Gorge,8
LV,Commander Erwin,N64 DK's Jungle Parkway,6
LV,Commander Erwin,GCN Mario Circuit,3
LV,Ivan,N64 Sherbet Land,15
LV,Ivan,Wii Dry Dry Ruins,8
LV,Ivan,Wii Rainbow Road,4
LV,Ivan,DS Peach Gardens,4
LV,Ivan,GBA Bowser Castle 3,2
LV,Ivan,Wii Grumble Volcano,8
LV,Ivan,DS Delfino Square,2
LV,Ivan,Wii Koopa Cape,2
LV,Ivan,SNES Mario Circuit 3,6
LV,Ivan,Wii Mushroom Gorge,4
LV,Ivan,N64 DK's Jungle Parkway,2
LV,Ivan,GCN Mario Circuit,2
LV,Kaizo (bag),N64 Sherbet Land,1
LV,Kaizo (bag),Wii Dry Dry Ruins,0
LV,Kaizo (bag),Wii Rainbow Road,1
LV,Kaizo (bag),DS Peach Gardens,1
LV,Kaizo (bag),GBA Bowser Castle 3,0
LV,Kaizo (bag),Wii Grumble Volcano,1
LV,Kaizo (bag),DS Delfino Square,0
LV,Kaizo (bag),Wii Koopa Cape,0
LV,Kaizo (bag),SNES Mario Circuit 3,0
LV,Kaizo (bag),Wii Mushroom Gorge,1
LV,Kaizo (bag),N64 DK's Jungle Parkway,0
LV,Kaizo (bag),GCN Mario Circuit,0
Jx,mura,Wii Maple Treeway,8
Jx,mura,Wii Bowser's Castle,15
Jx,mura,Wii Moonview Highway,2
Jx,mura,GBA Bowser Castle 3,12
Jx,mura,N64 Bowser's Castle,6
Jx,mura,DS Peach Gardens,8
Jx,mura,DS Delfino Square,12
Jx,mura,N64 Sherbet Land,12
Jx,mura,Wii Toad's Factory,8
Jx,mura,N64 DK's Jungle Parkway,2
Jx,mura,Wii Wario's Gold Mine,12
Jx,mura,Wii DK Summit,2
Jx,pandora,Wii Maple Treeway,6
Jx,pandora,Wii Bowser's Castle,6
Jx,pandora,Wii Moonview Highway,8
Jx,pandora,GBA Bowser Castle 3,10
Jx,pandora,N64 Bowser's Castle,15
Jx,pandora,DS Peach Gardens,2
Jx,pandora,DS Delfino Square,8
Jx,pandora,N64 Sherbet Land,10
Jx,pandora,Wii Toad's Factory,3
Jx,pandora,N64 DK's Jungle Parkway,12
Jx,pandora,Wii Wario's Gold Mine,2
Jx,pandora,Wii DK Summit,10
Jx,frozen,Wii Maple Treeway,4
Jx,frozen,Wii Bowser's Castle,3
Jx,frozen,Wii Moonview Highway,12
Jx,frozen,GBA Bowser Castle 3,4
Jx,frozen,N64 Bowser's Castle,10
Jx,frozen,DS Peach Gardens,4
Jx,frozen,DS Delfino Square,4
Jx,frozen,N64 Sherbet Land,15
Jx,frozen,Wii Toad's Factory,12
Jx,frozen,N64 DK's Jungle Parkway,4
Jx,frozen,Wii Wario's Gold Mine,3
Jx,frozen,Wii DK Summit,15
Jx,Jeff,Wii Maple Treeway,3
Jx,Jeff,Wii Bowser's Castle,12
Jx,Jeff,Wii Moonview Highway,4
Jx,Jeff,GBA Bowser Castle 3,6
Jx,Jeff,N64 Bowser's Castle,12
Jx,Jeff,DS Peach Gardens,3
Jx,Jeff,DS Delfino Square,15
Jx,Jeff,N64 Sherbet Land,4
Jx,Jeff,Wii Toad's Factory,6
Jx,Jeff,N64 DK's Jungle Parkway,8
Jx,Jeff,Wii Wario's Gold Mine,10
Jx,Jeff,Wii DK Summit,6
Jx,Kim (bag),Wii Maple Treeway,0
Jx,Kim (bag),Wii Bowser's Castle,0
Jx,Kim (bag),Wii Moonview Highway,1
Jx,Kim (bag),GBA Bowser Castle 3,0
Jx,Kim (bag),N64 Bowser's Castle,0
Jx,Kim (bag),DS Peach Gardens,0
Jx,Kim (bag),DS Delfino Square,1
Jx,Kim (bag),N64 Sherbet Land,0
Jx,Kim (bag),Wii Toad's Factory,0
Jx,Kim (bag),N64 DK's Jungle Parkway,0
Jx,Kim (bag),Wii Wario's Gold Mine,1
Jx,Kim (bag),Wii DK Summit,0
z¢,Theodor,Wii Maple Treeway,15
z¢,Theodor,Wii Bowser's Castle,8
z¢,Theodor,Wii Moonview Highway,6
z¢,Theodor,GBA Bowser Castle 3,15
z¢,Theodor,N64 Bowser's Castle,4
z¢,Theodor,DS Peach Gardens,12
z¢,Theodor,DS Delfino Square,2
z¢,Theodor,N64 Sherbet Land,8
z¢,Theodor,Wii Toad's Factory,10
z¢,Theodor,N64 DK's Jungle Parkway,6
z¢,Theodor,Wii Wario's Gold Mine,4
z¢,Theodor,Wii DK Summit,12
z¢,wiiwheelgod61,Wii Maple Treeway,12
z¢,wiiwheelgod61,Wii Bowser's Castle,10
z¢,wiiwheelgod61,Wii Moonview Highway,15
z¢,wiiwheelgod61,GBA Bowser Castle 3,8
z¢,wiiwheelgod61,N64 Bowser's Castle,2
z¢,wiiwheelgod61,DS Peach Gardens,10
z¢,wiiwheelgod61,DS Delfino Square,3
z¢,wiiwheelgod61,N64 Sherbet Land,6
z¢,wiiwheelgod61,Wii Toad's Factory,15
z¢,wiiwheelgod61,N64 DK's Jungle Parkway,3
z¢,wiiwheelgod61,Wii Wario's Gold Mine,6
z¢,wiiwheelgod61,Wii DK Summit,4
z¢,Zyra,Wii Maple Treeway,10
z¢,Zyra,Wii Bowser's Castle,2
z¢,Zyra,Wii Moonview Highway,3
z¢,Zyra,GBA Bowser Castle 3,3
z¢,Zyra,N64 Bowser's Castle,8
z¢,Zyra,DS Peach Gardens,15
z¢,Zyra,DS Delfino Square,10
z¢,Zyra,N64 Sherbet Land,2
z¢,Zyra,Wii Toad's Factory,2
z¢,Zyra,N64 DK's Jungle Parkway,15
z¢,Zyra,Wii Wario's Gold Mine,15
z¢,Zyra,Wii DK Summit,8
z¢,swig,Wii Maple Treeway,2
z¢,swig,Wii Bowser's Castle,4
z¢,swig,Wii Moonview Highway,10
z¢,swig,GBA Bowser Castle 3,2
z¢,swig,N64 Bowser's Castle,3
z¢,swig,DS Peach Gardens,6
z¢,swig,DS Delfino Square,6
z¢,swig,N64 Sherbet Land,3
z¢,swig,Wii Toad's Factory,4
z¢,swig,N64 DK's Jungle Parkway,10
z¢,swig,Wii Wario's Gold Mine,8
z¢,swig,Wii DK Summit,3
z¢,Cormac (bag),Wii Maple Treeway,1
z¢,Cormac (bag),Wii Bowser's Castle,1
z¢,Cormac (bag),Wii Moonview Highway,0
z¢,Cormac (bag),GBA Bowser Castle 3,1
z¢,Cormac (bag),N64 Bowser's Castle,1
z¢,Cormac (bag),DS Peach Gardens,1
z¢,Cormac (bag),DS Delfino Square,0
z¢,Cormac (bag),N64 Sherbet Land,1
z¢,Cormac (bag),Wii Toad's Factory,1
z¢,Cormac (bag),N64 DK's Jungle Parkway,1
z¢,Cormac (bag),Wii Wario's Gold Mine,0
z¢,Cormac (bag),Wii DK Summit,1
ºrz,Fresh,Wii Dry Dry Ruins,15
ºrz,Fresh,Wii Grumble Volcano,10
ºrz,Fresh,GCN Mario Circuit,6
ºrz,Fresh,GCN Waluigi Stadium,15
ºrz,Fresh,Wii DK Summit,10
ºrz,Fresh,Wii Koopa Cape,3
ºrz,Fresh,GBA Bowser Castle 3,15
ºrz,Fresh,N64 Bowser's Castle,2
ºrz,Fresh,Wii Moonview Highway,15
ºrz,Fresh,N64 DK's Jungle Parkway,8
ºrz,Fresh,Wii Maple Treeway,3
ºrz,Fresh,SNES Ghost Valley 2,8
ºrz,Goober,Wii Dry Dry Ruins,6
ºrz,Goober,Wii Grumble Volcano,15
ºrz,Goober,GCN Mario Circuit,15
ºrz,Goober,GCN Waluigi Stadium,12
ºrz,Goober,Wii DK Summit,4
ºrz,Goober,Wii Koopa Cape,8
ºrz,Goober,GBA Bowser Castle 3,4
ºrz,Goober,N64 Bowser's Castle,10
ºrz,Goober,Wii Moonview Highway,8
ºrz,Goober,N64 DK's Jungle Parkway,3
ºrz,Goober,Wii Maple Treeway,8
ºrz,Goober,SNES Ghost Valley 2,15
ºrz,brody,Wii Dry Dry Ruins,12
ºrz,brody,Wii Grumble Volcano,12
ºrz,brody,GCN Mario Circuit,2
ºrz,brody,GCN Waluigi Stadium,6
ºrz,brody,Wii DK Summit,12
ºrz,brody,Wii Koopa Cape,2
ºrz,brody,GBA Bowser Castle 3,3
ºrz,brody,N64 Bowser's Castle,8
ºrz,brody,Wii Moonview Highway,3
ºrz,brody,N64 DK's Jungle Parkway,10
ºrz,brody,Wii Maple Treeway,12
ºrz,brody,SNES Ghost Valley 2,12
ºrz,zilla,Wii Dry Dry Ruins,3
ºrz,zilla,Wii Grumble Volcano,2
ºrz,zilla,GCN Mario Circuit,4
ºrz,zilla,GCN Waluigi Stadium,2
ºrz,zilla,Wii DK Summit,2
ºrz,zilla,Wii Koopa Cape,15
ºrz,zilla,GBA Bowser Castle 3,8
ºrz,zilla,N64 Bowser's Castle,6
ºrz,zilla,Wii Moonview Highway,2
ºrz,zilla,N64 DK's Jungle Parkway,2
ºrz,zilla,Wii Maple Treeway,15
ºrz,zilla,SNES Ghost Valley 2,6
ºrz,Aidlo (bag),Wii Dry Dry Ruins,0
ºrz,Aidlo (bag),Wii Grumble Volcano,1
ºrz,Aidlo (bag),GCN Mario Circuit,0
ºrz,Aidlo (bag),GCN Waluigi Stadium,0
ºrz,Aidlo (bag),Wii DK Summit,0
ºrz,Aidlo (bag),Wii Koopa Cape,0
ºrz,Aidlo (bag),GBA Bowser Castle 3,0
ºrz,Aidlo (bag),N64 Bowser's Castle,0
ºrz,Aidlo (bag),Wii Moonview Highway,1
ºrz,Aidlo (bag),N64 DK's Jungle Parkway,1
ºrz,Aidlo (bag),Wii Maple Treeway,1
ºrz,Aidlo (bag),SNES Ghost Valley 2,0
Za,jaker,Wii Dry Dry Ruins,10
Za,jaker,Wii Grumble Volcano,4
Za,jaker,GCN Mario Circuit,8
Za,jaker,GCN Waluigi Stadium,4
Za,jaker,Wii DK Summit,8
Za,jaker,Wii Koopa Cape,10
Za,jaker,GBA Bowser Castle 3,10
Za,jaker,N64 Bowser's Castle,15
Za,jaker,Wii Moonview Highway,12
Za,jaker,N64 DK's Jungle Parkway,15
Za,jaker,Wii Maple Treeway,2
Za,jaker,SNES Ghost Valley 2,2
Za,Kairos,Wii Dry Dry Ruins,4
Za,Kairos,Wii Grumble Volcano,6
Za,Kairos,GCN Mario Circuit,10
Za,Kairos,GCN Waluigi Stadium,10
Za,Kairos,Wii DK Summit,15
Za,Kairos,Wii Koopa Cape,6
Za,Kairos,GBA Bowser Castle 3,6
Za,Kairos,N64 Bowser's Castle,3
Za,Kairos,Wii Moonview Highway,10
Za,Kairos,N64 DK's Jungle Parkway,12
Za,Kairos,Wii Maple Treeway,6
Za,Kairos,SNES Ghost Valley 2,4
Za,SIX FIVE HTN,Wii Dry Dry Ruins,8
Za,SIX FIVE HTN,Wii Grumble Volcano,3
Za,SIX FIVE HTN,GCN Mario Circuit,12
Za,SIX FIVE HTN,GCN Waluigi Stadium,8
Za,SIX FIVE HTN,Wii DK Summit,3
Za,SIX FIVE HTN,Wii Koopa Cape,12
Za,SIX FIVE HTN,GBA Bowser Castle 3,12
Za,SIX FIVE HTN,N64 Bowser's Castle,4
Za,SIX FIVE HTN,Wii Moonview Highway,6
Za,SIX FIVE HTN,N64 DK's Jungle Parkway,4
Za,SIX FIVE HTN,Wii Maple Treeway,4
Za,SIX FIVE HTN,SNES Ghost Valley 2,10
